uuid,title,host_source,display_time,importance,url,subject_importance_to_show,type_tag,company_name
9ebe95cbe976c06f,浪潮信息:公司开源大模型“源”，助力AI计算集群构建，推动智能生产力，投资者呼吁加强互动,新浪财经,1735303824,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2024-12-27/doc-ineaxkpp2349271.shtml,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
957f4d5a8fe9bf5,AI与科学共振，浪潮信息以高效算力平台助力西湖大学科研创新,极客网,1735290125,0,https://www.fromgeek.com/daily/1044-667181.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
cf3ddc1d7e71497c,浪潮智汇，大模型多元算力生态共创——浪潮信息与智源研究院达成战略合作,多易网,1735261813,0,https://www.doit.com.cn/p/525976.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
5eae5209034fe5f7,浪潮信息(000977.SZ)：致力于为客户提供先进的多元算力产品和服务,格隆汇资讯-公司信息,1735209589,0,https://www.gelonghui.com/news/4917567,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
2dba2a44e0e2fb35,浪潮信息：致力于为客户提供先进的多元算力产品和服务,证券之星股票,1735207613,0,https://stock.stockstar.com/IG2024122600027842.shtml,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
bede4db5cfe1e202,浪潮信息：多元开放适配多种处理器,网易,1735207151,0,https://www.163.com/dy/article/JKBQG0VE0519QIKK.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
230087fdfdab4caf,浪潮信息升级数据中心服务器故障智能诊断AIOps技术,donews,1735207123,0,https://www.donews.com/news/detail/8/4660508.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
17c423189c99bba5,（官方问答平台）浪潮信息：公司重视与所有投资者的交流与互动，通过互动易平台、投资者热线、召开业绩说明会、常态化日常交流等多种方式和渠道与投资者进行沟通和互动，促进投资者对公司的了解和认同，持续传递公司价值……,同花顺金融研究中心,1735206482,0,,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
7a07ae1e8dc3baf5,（官方问答平台）浪潮信息：公司定位为领先的IT基础设施产品、方案和服务提供商，业务范围覆盖计算、存储、网络三大领域……,同花顺金融研究中心,1735206482,0,,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
2983c68e9961bfdc,基金冠军提前锁定！五小公募或包揽年度五强 独门股成关键因素,中华网,1735527302,0,https://3g.china.com/act/news/10000169/20241230/47807577.html,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '216001', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
265664a21ac7cab,中小基金产品“星光闪耀”，业绩TOP20都低于20亿，百亿基怎么都落榜了？,同花顺整理,1735516701,0,https://www.cls.cn/detail/1903414,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '001001', '216001', '020011', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
8e1a398a69fc7e9a,公募基金业绩角逐进入冲刺阶段：“冠军基”几乎无悬念，年内亏损最高达36.34%,金融界,1735516405,0,https://fund.jrj.com.cn/2024/12/30075046922119.shtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '216001', '001001', '020011', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
da454b7e25f49a2d,主动权益基金冠军基本提前锁定 小公募成排名赢家,证券时报,1735493598,0,http://epaper.stcn.com/con/202412/30/content_2727051.html,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '216001', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
7e7b555480cfe44a,公募年内最新榜单揭晓！近八成实现正收益！QDII基金表现领先,私募排排网,1735449595,0,https://www.simuwang.com/news/274427.html,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020003', '216001', '020011', '001001'], 'subject_importance_list': None}]",沪士电子股份有限公司
b2e7c477a66eb6f5,“硝烟”弥漫8小时 基金决战2024最后一刻,上海证券报,1735401600,0,http://paper.cnstock.com/html/2024-12/29/content_2012249.htm,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020003', '216001', '020011', '001001'], 'subject_importance_list': None}]",沪士电子股份有限公司
5ec71a038fad3792,年内涨超75%，公募年度“冠军基”已基本锁定,澎湃新闻网,1735369680,0,https://www.thepaper.cn/newsDetail_forward_29777210,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '001001', '216001', '020011', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
314c815c4af066b,【企业动态】沪电股份新增1件法院诉讼，案由为确认劳动关系纠纷,证券之星,1735250478,0,https://wap.stockstar.com/detail/RB2024122700003657,★★★☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': 3, 'subject_risk': '经营预警--法律诉讼', 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00007', 'R00007018'], 'org_types': ['001001', '216001', '020011', '020003', '212100'], 'subject_importance_list': ['stock@3']}]",沪士电子股份有限公司
f622b98e482dfaec,沪电股份(002463)：深耕高端PCB市场 AI浪潮迎发展机遇,新浪财经,1735211153,0,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/788558278052/index.phtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
9753a77fe2a4ab86,2024年12月26日，沪电股份日内振幅超过7%,同花顺金融研究中心,1735183327,2,,★★☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': 2, 'subject_risk': '市场预警--交易异常波动', 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00003', 'R00003007'], 'org_types': ['001001', '216001', '020011', '020003', '212100'], 'subject_importance_list': ['stock@2']}]",沪士电子股份有限公司
1f12c411608d0b9e,2024年12月26日，生益科技日内振幅超过7%,同花顺金融研究中心,1735189685,2,,★★★☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': 3, 'subject_risk': '市场预警--交易异常波动', 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00003', 'R00003007'], 'org_types': ['020010', '212001', '020001', '002', '001001', '216001'], 'subject_importance_list': ['stock@2', 'bond@3']}]",广东生益科技股份有限公司
8c4674f03c3078a6,生益科技上周获融资净买入2.51亿元，居两市第6位,网易,1734910974,0,https://www.163.com/dy/article/JK30DJED0519QIKK.html,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
5e50594ab23ebda1,热烈祝贺：生益科技集团一项IEC标准通过国内论证，一项国标通过研讨,微信-生益天空下,1734853839,0,https://mp.weixin.qq.com/s?__biz=MzA4MjIyMzcxOA==&idx=2&mid=2650782440&sn=fa62382e5ff259400453c95ae42fd0dc,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
bede0ee51fa339d7,年终公募“排位战”最后冲刺！看涨幅前20名基金持仓股！,财富号,1734845640,0,https://caifuhao.eastmoney.com/news/1500577177,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020010', '216001', '020001', '002', '212001'], 'subject_importance_list': None}]",广东生益科技股份有限公司
da83e2da0f4c8317,年终基金“排位战”最后冲刺！附涨幅前20名基金持仓股！,财富号,1734842880,0,https://caifuhao.eastmoney.com/news/1500574809,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020010', '216001', '020001', '002', '212001'], 'subject_importance_list': None}]",广东生益科技股份有限公司
f07e81874d643f26,北方华创(002371)：刻蚀和薄膜沉积设备领域优势突出 打造平台型设备龙头,新浪财经,1735574400,0,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/789009866213/index.phtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
90ab3ca3c47eed86,北方华创高管唐飞减持2000股，减持金额83.59万元,和讯股票,1735573262,2,https://stock.hexun.com/2024-12-30/216510896.html,★★☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': 2, 'subject_risk': '市场预警--减持套现', 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00003', 'R00003036'], 'org_types': ['216001', '020001002002', '002', '001001', '212100', '020001'], 'subject_importance_list': ['stock@2', 'bond@2']}]",北方华创科技集团股份有限公司
227522c245b6bd3b,A股赚钱韧性最强的公司“北方华创”！,财富号,1735567922,0,https://caifuhao.eastmoney.com/news/20241230210032730635390,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
ab03bce3406a8d70,北方华创(002371.SZ)：公司暂无晶圆厂专用维护机器人产品,格隆汇资讯-公司信息,1735545157,0,https://www.gelonghui.com/news/4918884,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
af264f08978fd36,中微、新声等5家半导体企业获中国专利奖银奖 国产芯片业加大知识产权布局,东方财富网,1735541863,0,https://finance.eastmoney.com/a/202412303282715541.html,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '002', '216001', '020001002002', '020001', '001001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
436c3fbd827d26e,北方华创:董秘回答公司发展建议，关注度提升,新浪财经,1735534227,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2024-12-30/doc-inecfenz1450503.shtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
4555a879ddce01a9,北方华创：被列入实体清单不会对业务产生实质性影响,金融界财经,1735532597,2,https://finance.jrj.com.cn/2024/12/30115946927754.shtml,★★☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': 2, 'subject_risk': '市场预警--风险澄清', 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00003', 'R00003025'], 'org_types': ['216001', '020001002002', '002', '001001', '212100', '020001'], 'subject_importance_list': ['stock@2', 'bond@2']}]",北方华创科技集团股份有限公司
bb62182d9a9bf9f9,北方华创:公司高端研发基地已建成，5和7纳米设备研发处于哪个阶段？美国制裁对研发影响如何？,新浪财经,1735531431,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2024-12-30/doc-inecfepc3811806.shtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
c456da32fc2247e9,北方华创：暂无晶圆厂专用维护机器人产品，董秘回答,新浪财经,1735523420,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2024-12-30/doc-ineceyez4701806.shtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '020001002002', '020001', '212100', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
aa0d898e413bb574,北方华创:三季度财报合同负债下降，新签订单保持良好趋势,新浪财经,1735523420,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2024-12-30/doc-ineceyev2637468.shtml,★☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': 1, 'subject_risk': '经营预警', 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00007'], 'org_types': ['216001', '020001002002', '002', '001001', '212100', '020001'], 'subject_importance_list': ['bond@1', 'stock@1']}]",北方华创科技集团股份有限公司
532934fe13d223c8,JT&N观点 | 中微诉美国科林技术秘密侵权案,微信-金诚同达,1735552121,0,https://mp.weixin.qq.com/s?__biz=MzA4MzUwMzIyNg==&idx=4&mid=2651475061&sn=4445640a2243630aacdaae03d67786d3,★★★☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': 3, 'subject_risk': '经营预警--法律诉讼', 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00007', 'R00007018'], 'org_types': ['216011', '212001', '020011', '020001', '001001'], 'subject_importance_list': ['stock@3']}]",中微半导体设备（上海）股份有限公司
3fec7699e347516f,中国专利奖结果公布：新声、中微等半导体企业入选,电子发烧友网,1735544553,0,https://www.elecfans.com/d/6416855.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
af264f08978fd36,中微、新声等5家半导体企业获中国专利奖银奖 国产芯片业加大知识产权布局,东方财富网,1735541863,0,https://finance.eastmoney.com/a/202412303282715541.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
978f6ad2693800cd,中国专利奖揭晓：国产滤波器新星新声半导体等5家芯片企业获银奖！,微信-EETOP,1735530493,0,https://mp.weixin.qq.com/s?__biz=MzAxOTIxNTg0Mg==&idx=1&mid=2651049161&sn=11b408120d912f2eb284f6d3dc622f7b,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '216011', '001001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
c5601ef0815a0642,外媒：中企被移出清单了,网易,1735527588,0,https://www.163.com/dy/article/JKJJFHUU05563U9A.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
e9695a911984a94a,基金公司自购股票型基金超26亿元 创年度历史新高,天天基金网,1735494700,0,https://fund.eastmoney.com/a/202412303281992954.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '020011', '212001', '001001', '020001'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
3fb6300b3652fab2,中微公司(688012)：刻蚀设备领军企业 内生外延打造平台型公司,新浪财经,1735488000,0,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/company/rptid/788949100426/index.phtml,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
e386e2ccc9aa0e55,中国专利奖最新出炉，中微、新声等5家半导体企业斩获银奖,搜狐-湖南省,1735440000,0,https://www.sohu.com/a/843019100_166680,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
595676a417cc0d64,同济经管举办国际咨询委员会，中外委员讨论了哪些话题？,微信-上海证券报,1735347115,0,https://mp.weixin.qq.com/s/oPGtq_UVT_Z1rN1AkmQ2gw,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020011', '212001', '216011', '001001', '020001'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
7624ade396a64587,尹志尧出手增资超微公司 发力电子束检测设备新赛道,每日经济新闻,1735309797,0,https://www.nbd.com.cn/articles/2024-12-27/3702846.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
106974a81b37f35f,北京君正：公司在做端侧的相关研发,网易,1735574171,0,https://www.163.com/dy/article/JKMOSP1K0512B07B.html?spss=dy_author,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
3065f7b5eeb1a9af,北京君正：公司在做端侧的相关研发,搜狐-四川省,1735573969,0,https://www.sohu.com/a/843612213_115362,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
7a6581f067aaa1ef,北京君正：公司在做端侧的相关研发,证券之星股票,1735548732,0,https://stock.stockstar.com/IG2024123000021171.shtml,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
ee1c8f8f0f915fd0,北京君正：公司已经在做端侧模型相关的研发,证券之星股票,1735548728,0,https://stock.stockstar.com/IG2024123000021181.shtml,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
8be226b427c8c449,北京君正：公司T系列产品为面向摄像头市场的芯片产品,证券之星股票,1735548727,0,https://stock.stockstar.com/IG2024123000021180.shtml,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
a7eb7c442dd1eca7,（官方问答平台）北京君正：这三位一直是公司的管理层，具体您可查看公司定期报告……,同花顺金融研究中心,1735548003,0,,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
5317efa4080cf0d7,（官方问答平台）北京君正：公司T系列产品为面向摄像头市场的芯片产品……,同花顺金融研究中心,1735548003,0,,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
ba2500bf0a422968,（官方问答平台）北京君正：国内外大部分车企都有采用公司的芯片……,同花顺金融研究中心,1735548003,0,,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
77e2e49eca3d2c4e,（官方问答平台）北京君正：您的问题太宽泛了，请具体一些……,同花顺金融研究中心,1735547883,0,,☆☆☆☆☆,"[{'full_name': '北京君正集成电路股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000032799', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '020006', '212100', '216003'], 'subject_importance_list': None}]",北京君正集成电路股份有限公司
