uuid,title,host_source,display_time,importance,url,subject_importance_to_show,type_tag,company_name
b86743bac0ee4121,华工科技：聚焦核心业务，推动关键技术突破，保持稳中有进的发展态势,金融界财经,1737464041,0,https://finance.jrj.com.cn/2025/01/21204847675667.shtml,☆☆☆☆☆,"[{'full_name': '华工科技产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000988', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216001', '020001002002', '002', '212100', '020001'], 'subject_importance_list': None}]",华工科技产业股份有限公司
996a4eeda579ff8c,（官方问答平台）华工科技：公司积极主动融入国家战略和行业发展，围绕客户需求持续创新，围绕“感知、光联接、激光+智能制造”三大核心业务，面向国内、国际两大市场，聚焦新能源汽车、船舶制造、AI产业赛道，持续推动关键核心技术突破，打造专精特新产品，公司高度关注前沿技术发展情况，对于与主业相关的前沿技术会进行前瞻性的研究，感谢您对公司的关注……,同花顺金融研究中心,1737463805,0,,☆☆☆☆☆,"[{'full_name': '华工科技产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000988', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216001', '020001002002', '002', '212100', '020001'], 'subject_importance_list': None}]",华工科技产业股份有限公司
e9cb139bec9d8b18,（官方问答平台）华工科技：公司拥有光通信行业领先的一站式解决方案，具备从芯片到器件、模块、子系统全系列产品的垂直整合能力，持续夯实全球光模块供应商行业领先地位，在AIGC、云计算、5G-A行业应用等推动下，业务全面向高端升级，在Net5.5G（AIGC）业务领域，公司产品包括运用于数据中心市场的400G、800G、 1.6T高速光模块，基本实现高端光芯片自主可控，具备硅光芯片到模块的全自研设计能力，公司积极开拓光联接业务海外市场，加快在多家头部客户进行400G、800G以及1.6T数通光模块产品的测试及产品导入准备，具体进度请您关注公司相关公告，感谢您对公司的关注……,同花顺金融研究中心,1737463805,0,,☆☆☆☆☆,"[{'full_name': '华工科技产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000988', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['001001', '216001', '020001002002', '002', '212100', '020001'], 'subject_importance_list': None}]",华工科技产业股份有限公司
3a8ecd13d59f67d8,知名基金经理，最新调研动向来了！,微信-中国基金报,1737424555,0,https://mp.weixin.qq.com/s/HvVTvevNgAgrsxUXzfw1Nw,☆☆☆☆☆,"[{'full_name': '华工科技产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000988', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '216001', '002', '020001', '001001', '212100'], 'subject_importance_list': None}]",华工科技产业股份有限公司
302d97f2d2d09d79,浪潮信息：1月23日召开董事会会议,搜狐-四川省,1737641755,0,https://www.sohu.com/a/852620260_115362,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
db7bd9165d0468ff,注意！浪潮信息将于2月13日召开股东大会,每日经济新闻,1737640203,0,https://www.nbd.com.cn/articles/2025-01-23/3735294.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
ef92035a876ce7de,浪潮信息2月13日股东大会即将召开，董事会独立董事选举成焦点！,搜狐,1737639934,0,https://www.sohu.com/a/852610709_122066678,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
99974251ba50c457,浪潮信息：2月13日将召开2025年第一次临时股东大会,证券日报,1737639678,0,http://www.zqrb.cn/gscy/ggkx/2025-01-23/A1737630841767.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
2dc8b8d62b3df96b,浪潮信息：关于改选公司独立董事及调整董事会专门委员会成员的公告,深交所股票,1737630688,1,http://static.cninfo.com.cn/finalpage/2025-01-24/1222418002.PDF,★★★☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': 3, 'subject_risk': '管理预警--董监高变更预警', 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006003'], 'org_types': ['212100', '020001', '216001', '001001', '020001002002', '002'], 'subject_importance_list': ['stock@3', 'bond@3']}]",浪潮电子信息产业股份有限公司
573897de41402579,《中国金融科技发展报告（2024）》正式发布，浪潮信息参与数字基础设施章节编写,donews,1737630366,0,https://www.donews.com/news/detail/4/4721161.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
11e43df1a57022b1,浪潮信息推出高性能自研SATA SSD新品TS6000G1,donews,1737630096,0,https://www.donews.com/news/detail/4/4721150.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
24609def9c58db1d,浪潮信息存储SATA SSD：以技术创新，开启数据存储新篇章,新浪财经,1737629438,0,https://finance.sina.com.cn/roll/2025-01-23/doc-inefyeca3629825.shtml,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
841aff37f23c9de7,浪潮信息：关于监事辞职暨补选非职工代表监事的公告,深交所股票,1737627791,1,http://static.cninfo.com.cn/finalpage/2025-01-24/1222417998.PDF,★★★☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': 3, 'subject_risk': '管理预警--核心人员离职', 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00006', 'R00006003', 'R00006004'], 'org_types': ['212100', '020001', '216001', '001001', '020001002002', '002'], 'subject_importance_list': ['stock@3', 'bond@3']}]",浪潮电子信息产业股份有限公司
3660f081372acceb,浪潮信息SATA SSD推动数据存储技术发展,电子发烧友网,1737545826,0,https://www.elecfans.com/d/6442953.html,☆☆☆☆☆,"[{'full_name': '浪潮电子信息产业股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '01000977', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001002002', '212100', '020001', '001001', '002', '216001'], 'subject_importance_list': None}]",浪潮电子信息产业股份有限公司
bbf4a9edcef6ffd6,沪电股份：企业通讯市场板的平均毛利率均高于汽车板,中金在线,1737708733,0,http://sc.stock.cnfol.com/gushiyaowen/20250124/31128457.shtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
737bbc3be5269060,沪电股份:企业通讯市场板高于汽车板的毛利率，产品竞争力和盈利能力持续提升,新浪财经,1737705039,0,https://finance.sina.com.cn/stock/relnews/dongmiqa/2025-01-24/doc-inehaaue2800812.shtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
e1b29b57ec070b43,沪电股份：近年来公司企业通讯市场板的平均毛利率均高于汽车板,证券之星股票,1737703944,0,https://stock.stockstar.com/IG2025012400026931.shtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
3b972a804b3ff97e,沪电股份：企业通讯市场板毛利率高于汽车板，提升产品竞争力为公司经营目标,金融界财经,1737703376,0,https://finance.jrj.com.cn/2025/01/24151547783207.shtml,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
dafdcc4c4209d485,（官方问答平台）沪电股份：企业通讯市场板和汽车板的市场需求、产品特性、竞争格局等方面均存在差异，近年来公司企业通讯市场板的平均毛利率均高于汽车板……,同花顺金融研究中心,1737703082,0,,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
12cd9074aea0a2f5,沪电股份2024年实现营收133.42亿元，净利润同比增长71.05%,集微网,1737696811,0,https://laoyaoba.com/n/931579,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
ad78d85ee80fd8b1,沪电股份2024年营收133亿元 PCB业务毛利率提升至36%,环球网,1737694562,0,https://art.huanqiu.com/article/4LCW4Nib9Lo,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
9b530bcf23b0b432,2024年PCB行业迎AI与数据中心的机遇,搜狐,1737643714,0,https://www.sohu.com/a/852626789_122118477,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
364e7966fd18abff,数据中心、AI领域快速发展 PCB行业2024年业绩普遍预喜,证券时报网,1737642972,0,http://egs.stcn.com/news/detail/1965123.html,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
e47f96513863f121,沪电股份(002463.SZ)2024年度净利润25.87亿元 同比增长71.05%,智通财经,1737630247,0,https://www.zhitongcaijing.com/content/detail/1242776.html,☆☆☆☆☆,"[{'full_name': '沪士电子股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000026708', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020011', '001001', '020003'], 'subject_importance_list': None}]",沪士电子股份有限公司
d8cb0448eceb718b,生益科技(600183)：Q4新品研发大幅投入 25年高速板材放量驱动新一轮高成长,新浪财经,1737697155,0,http://stock.finance.sina.com.cn/stock/go.php/vReport_Show/kind/lastest/rptid/791037854177/index.phtml,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
200aeb77e303de62,生益科技：预计2024年净利17亿元-18亿元 同比增长46%-55%,搜狐,1737632911,0,https://www.sohu.com/a/852561470_120988533,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
e4d3987182fb3f0c,覆铜板销量同比上升，生益科技2024年预盈17亿元-18亿元,集微网,1737629580,0,https://laoyaoba.com/n/931528,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
8c6a9e267e612570,生益科技：预计2024年全年归属净利润盈利17亿元至18亿元,网易-证券之星上海,1737627334,0,https://www.163.com/dy/article/JMJUP9UN051984TV.html,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
99a97d54b2adfd7c,生益科技(600183.SH)发预增，预计2024年度净利润17亿元到18亿元，同比增加46%到55%,智通财经,1737625327,0,https://www.zhitongcaijing.com/content/detail/1242637.html,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
54254468024aac2b,生益科技：预计2024年全年盈利17.00亿至18.00亿 净利润同比增长46.00%至55.00%,证券之星股票,1737625043,0,https://stock.stockstar.com/IG2025012300034442.shtml,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
41a878dd521e1efd,生益科技：预计2024年年度净利润为17亿元~18亿元，同比增加46%~55%,搜狐-四川省,1737624811,0,https://www.sohu.com/a/852508739_115362,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
98d43f732746b61b,生益科技预计2024年归母净利润17亿元到18亿元,腾讯证券,1737624670,0,http://gu.qq.com/resources/shy/news/detail-v2/index.html#/?id=nesSN20250123173021a22cba20&s=b,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
38441fd17a49a14d,生益科技(600183.SH)：2024年净利预增46%到55%,格隆汇资讯-公司信息,1737624278,0,https://www.gelonghui.com/news/4932261,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
24ec9fdccb2a5d43,生益科技：2024年净利润17亿元-18亿元，同比预增46%-55%-36氪,36氪,1737624157,0,https://36kr.com/newsflashes/3135113668073988,☆☆☆☆☆,"[{'full_name': '广东生益科技股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': '02600183', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020001', '002', '212001', '216001', '001001', '020010'], 'subject_importance_list': None}]",广东生益科技股份有限公司
b509a375d4ae00e4,基金2024年4季度报发布，张坤、刘格菘、谢治宇等提到了什么？,环球网,1737683942,0,https://art.huanqiu.com/article/4LCPagkR7WY,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020001002002', '002', '001001', '216001', '020001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
22de89c75a36fae,景顺长城基金旗下景顺长城融景一年持有混合C规模0.07亿元，环比减少12.01%,金融界财经,1737633708,0,https://finance.jrj.com.cn/2025/01/23195847757429.shtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '002', '216001', '020001002002', '020001', '001001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
57ebcd65b4b2b8fc,工银瑞信基金旗下工银瑞信恒兴6个月持有混合A规模5.93亿元，环比增加0.65%,金融界财经,1737623584,0,https://finance.jrj.com.cn/2025/01/23170947744010.shtml,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020001002002', '001001', '002', '216001', '020001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
2a2ae7c4d02584c8,“主动不及被动”！基金经理正面回应：不再以行业大偏离求超额收益,微信-券商中国,1737588185,2,https://mp.weixin.qq.com/s/lMoS5FuUopd7D4w4fFgw6Q,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020001002002', '002', '001001', '216001', '020001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
9b99e1c411529a97,狂热尽头，“中国芯片人”没有狂欢,ofweek电子工程网,1737352793,0,https://ee.ofweek.com/2025-01/ART-8470-2800-30655837.html,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '002', '216001', '020001002002', '020001', '001001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
2ba20e5165289fa,学大教育董事长金鑫出席中关村融信金融信息化产业联盟大会,中华网,1737338852,0,https://hea.china.com/article/20250120/012025_1631116.html,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '002', '216001', '020001002002', '020001', '001001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
5fcbe64c2348a21a,消费电子行业“冬去春来” 深市公司业绩企稳回暖丨深“视”年报,东方财富网,1737302400,0,https://wap.eastmoney.com/a/202501213303816073.html,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '001001', '002', '212100', '020001002002', '020001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
82763166a51506fe,半导体公司2024年业绩释放积极信号 持续构建核心竞争力,证券日报,1737294042,0,http://www.zqrb.cn/gscy/gongsi/2025-01-19/A1737157030045.html,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216001', '212100', '020001002002', '001001', '002', '020001'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
ec8cecc8bcb9c71f,半数亏损！1家扭亏！38家锂电领域上市公司2024年业绩抢先看,微信-我的电池网,1737258810,1,https://mp.weixin.qq.com/s?__biz=MzkzNjM3MjE2NQ==&idx=1&mid=2247590512&sn=b0f9f60dfef09ed2ba70fff79ecc5c3f,★★★☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': 3, 'subject_risk': '财务预警--盈利能力下降或亏损', 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00008', 'R00008015'], 'org_types': ['002', '001001', '020001002002', '020001', '216001', '212100'], 'subject_importance_list': ['bond@3', 'stock@3']}]",北方华创科技集团股份有限公司
5f939afe4fad9168,机构集体盯上这些龙头！,微信-巨丰投顾,1737256200,0,https://mp.weixin.qq.com/s?__biz=MjM5Njc5NDQ2MA==&idx=1&mid=2650430267&sn=ea2c8f3256c932dd2a8dad501f2a6aea,☆☆☆☆☆,"[{'full_name': '北方华创科技集团股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'T000007615', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['212100', '020001', '216001', '020001002002', '001001', '002'], 'subject_importance_list': None}]",北方华创科技集团股份有限公司
b509a375d4ae00e4,基金2024年4季度报发布，张坤、刘格菘、谢治宇等提到了什么？,环球网,1737683942,0,https://art.huanqiu.com/article/4LCPagkR7WY,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020011', '212001', '020001'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
f55b24333b1b6bf3,消费电子回暖叠加AI驱动 科创板集成电路公司2024年业绩频传“芯”喜讯,搜狐-上海市,1737640580,0,https://www.sohu.com/a/852611566_120988576,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '212001', '001001', '020001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
fb079f9bb04ad043,中微公司增收不增利,微信-信风公闻,1737617828,0,https://mp.weixin.qq.com/s?__biz=MzAwNjg0MDIzMw==&idx=1&mid=2664369119&sn=ca8eeb59969df6051f6151b9e3a3eb82,★★★☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': 3, 'subject_risk': '财务预警--盈利能力下降或亏损', 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEG', 'subject_risk_list': ['R00008', 'R00008015'], 'org_types': ['216011', '212001', '020011', '020001', '001001'], 'subject_importance_list': ['stock@3']}]",中微半导体设备（上海）股份有限公司
ce4669cbf7ea87ad,中微半导体设备取得一种加热灯和化学气相沉积设备专利，提高晶圆表面加热后各处温度的均匀性,百家号,1737555320,0,https://baijiahao.baidu.com/s?id=1821924641597420087&wfr=spider&for=pc,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
438875c3965aedb9,中微半导体取得喷淋头组件及等离子体处理设备专利，提高清洁效率,百家号,1737555317,0,https://baijiahao.baidu.com/s?id=1821924835020064312&wfr=spider&for=pc,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
6576089cf12845b2,中微公司2024年营收大增44.73%,电子发烧友网,1737545826,0,https://www.elecfans.com/d/6442974.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['216011', '001001', '020001', '212001', '020011'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
4871c2f6311b6d65,看好权益资产 绩优基金去年四季度增配科技成长,上海证券报,1737482373,0,https://paper.cnstock.com/html/2025-01/22/content_2021305.htm,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020011', '212001', '216011', '001001', '020001'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
bfcd2d3a6ae7a3d5,多家科创板公司业绩预喜 彰显韧性和活力,证券日报,1737481235,0,http://www.zqrb.cn/gscy/gongsi/2025-01-22/A1737465717481.html,☆☆☆☆☆,"[{'full_name': '中微半导体设备(上海)股份有限公司', 'subject_importance': None, 'subject_risk': None, 'orgid': 'Q01B38D3B0', 'subject_code': None, 'subject_name': None, 'emotion': 'NEU', 'subject_risk_list': [], 'org_types': ['020011', '212001', '216011', '001001', '020001'], 'subject_importance_list': None}]",中微半导体设备（上海）股份有限公司
